rate,source,target,time
1.4414,DKK,TJS,2025-11-17T09:54:22+0000
7.66395,PGK,THB,2025-11-17T09:54:22+0000
0.130481,THB,PGK,2025-11-17T09:54:22+0000
0.803474,MUR,NIO,2025-11-17T09:54:22+0000
1.2446,NIO,MUR,2025-11-17T09:54:22+0000
10.3209,SAR,SRD,2025-11-17T09:54:22+0000
0.0968909,SRD,SAR,2025-11-17T09:54:22+0000
0.00841179,JPY,SGD,2025-11-17T09:54:22+0000
118.881,SGD,JPY,2025-11-17T09:54:22+0000
3.23266,GEL,SVC,2025-11-17T09:54:22+0000
0.309343,SVC,GEL,2025-11-17T09:54:22+0000
0.167987,AOA,JPY,2025-11-17T09:54:22+0000
5.95283,JPY,AOA,2025-11-17T09:54:22+0000
0.823088,SBD,TTD,2025-11-17T09:54:22+0000
1.21494,TTD,SBD,2025-11-17T09:54:22+0000
0.00291251,KES,BHD,2025-11-17T09:54:22+0000
343.346,BHD,KES,2025-11-17T09:54:22+0000
0.82,USD,KYD,2025-11-17T09:54:22+0000
1.21951,KYD,USD,2025-11-17T09:54:22+0000
0.0857165,LKR,HNL,2025-11-17T09:54:22+0000
11.6664,HNL,LKR,2025-11-17T09:54:22+0000
5.2965,BMD,BRL,2025-11-17T09:54:22+0000
0.188804,BRL,BMD,2025-11-17T09:54:22+0000
0.00176857,XAF,CUC,2025-11-17T09:54:22+0000
565.428,CUC,XAF,2025-11-17T09:54:22+0000
14.845,SBD,VUV,2025-11-17T09:54:22+0000
0.0673628,VUV,SBD,2025-11-17T09:54:22+0000
329.513,KWD,RSD,2025-11-17T09:54:22+0000
0.00303478,RSD,KWD,2025-11-17T09:54:22+0000
0.234403,DJF,UAH,2025-11-17T09:54:22+0000
4.26616,UAH,DJF,2025-11-17T09:54:22+0000
24.4431,BYN,ALL,2025-11-17T09:54:22+0000
0.0409114,ALL,BYN,2025-11-17T09:54:22+0000
7027.49,SAR,VND,2025-11-17T09:54:22+0000
0.000142298,VND,SAR,2025-11-17T09:54:22+0000
0.289646,PHP,ZAR,2025-11-17T09:54:22+0000
3.4525,ZAR,PHP,2025-11-17T09:54:22+0000
28.7649,SBD,VES,2025-11-17T09:54:22+0000
0.0347646,VES,SBD,2025-11-17T09:54:22+0000
77.6925,FJD,DJF,2025-11-17T09:54:22+0000
0.0128713,DJF,FJD,2025-11-17T09:54:22+0000
0.398294,PGK,BAM,2025-11-17T09:54:22+0000
2.51071,BAM,PGK,2025-11-17T09:54:22+0000
36.599,BDT,MGA,2025-11-17T09:54:22+0000
0.0273231,MGA,BDT,2025-11-17T09:54:22+0000
40.9002,GMD,BIF,2025-11-17T09:54:22+0000
0.0244497,BIF,GMD,2025-11-17T09:54:22+0000
0.239202,CNY,AZN,2025-11-17T09:54:22+0000
4.18056,AZN,CNY,2025-11-17T09:54:22+0000
0.0444807,SZL,GGP,2025-11-17T09:54:22+0000
22.4817,GGP,SZL,2025-11-17T09:54:22+0000
0.089665,XPF,MAD,2025-11-17T09:54:22+0000
11.1526,MAD,XPF,2025-11-17T09:54:22+0000
0.00395647,AOA,QAR,2025-11-17T09:54:22+0000
252.75,QAR,AOA,2025-11-17T09:54:22+0000
0.788093,COP,BIF,2025-11-17T09:54:22+0000
1.26889,BIF,COP,2025-11-17T09:54:22+0000
0.0642368,MUR,TND,2025-11-17T09:54:22+0000
15.5674,TND,MUR,2025-11-17T09:54:22+0000
0.142114,CDF,LKR,2025-11-17T09:54:22+0000
7.03661,LKR,CDF,2025-11-17T09:54:22+0000
1.7926,GTQ,ZWL,2025-11-17T09:54:22+0000
0.55785,ZWL,GTQ,2025-11-17T09:54:22+0000
0.107276,NPR,MVR,2025-11-17T09:54:22+0000
9.32172,MVR,NPR,2025-11-17T09:54:22+0000
2.64072,TND,HKD,2025-11-17T09:54:22+0000
0.378685,HKD,TND,2025-11-17T09:54:22+0000
262.248,MUR,UZS,2025-11-17T09:54:22+0000
0.00381319,UZS,MUR,2025-11-17T09:54:22+0000
0.620704,DOP,UYU,2025-11-17T09:54:22+0000
1.61107,UYU,DOP,2025-11-17T09:54:22+0000
31.6851,AFN,MMK,2025-11-17T09:54:22+0000
0.0315606,MMK,AFN,2025-11-17T09:54:22+0000
4.34386e-05,GNF,BHD,2025-11-17T09:54:22+0000
23021.0,BHD,GNF,2025-11-17T09:54:22+0000
0.0019238,SYP,STN,2025-11-17T09:54:22+0000
519.805,STN,SYP,2025-11-17T09:54:22+0000
0.0816266,GYD,LSL,2025-11-17T09:54:22+0000
12.2509,LSL,GYD,2025-11-17T09:54:22+0000
1.07651,BTN,CVE,2025-11-17T09:54:22+0000
0.928924,CVE,BTN,2025-11-17T09:54:22+0000
31.5618,FJD,GMD,2025-11-17T09:54:22+0000
0.0316839,GMD,FJD,2025-11-17T09:54:22+0000
1.17493,RUB,CVE,2025-11-17T09:54:22+0000
0.851113,CVE,RUB,2025-11-17T09:54:22+0000
0.00405874,CDF,SVC,2025-11-17T09:54:22+0000
246.382,SVC,CDF,2025-11-17T09:54:22+0000
0.0136189,XPF,CAD,2025-11-17T09:54:22+0000
73.4272,CAD,XPF,2025-11-17T09:54:22+0000
0.00964597,XAF,LYD,2025-11-17T09:54:22+0000
103.67,LYD,XAF,2025-11-17T09:54:22+0000
203.547,BOB,ARS,2025-11-17T09:54:22+0000
0.00491286,ARS,BOB,2025-11-17T09:54:22+0000
65.5634,LRD,UZS,2025-11-17T09:54:22+0000
0.0152524,UZS,LRD,2025-11-17T09:54:22+0000
0.56695,NZD,BSD,2025-11-17T09:54:22+0000
1.76382,BSD,NZD,2025-11-17T09:54:22+0000
23.5987,BAM,MRU,2025-11-17T09:54:22+0000
0.0423753,MRU,BAM,2025-11-17T09:54:22+0000
73.9815,EUR,MZN,2025-11-17T09:54:22+0000
0.0135169,MZN,EUR,2025-11-17T09:54:22+0000
23.5595,CUP,XOF,2025-11-17T09:54:22+0000
0.0424457,XOF,CUP,2025-11-17T09:54:22+0000
0.210358,PEN,JOD,2025-11-17T09:54:22+0000
4.75381,JOD,PEN,2025-11-17T09:54:22+0000
95.475,PAB,CVE,2025-11-17T09:54:22+0000
0.0104739,CVE,PAB,2025-11-17T09:54:22+0000
30421.3,SHP,SLL,2025-11-17T09:54:22+0000
3.28717e-05,SLL,SHP,2025-11-17T09:54:22+0000
0.00218526,UZS,HNL,2025-11-17T09:54:22+0000
457.611,HNL,UZS,2025-11-17T09:54:22+0000
0.129998,ZMW,TND,2025-11-17T09:54:22+0000
7.69242,TND,ZMW,2025-11-17T09:54:22+0000
0.532682,BOB,AED,2025-11-17T09:54:22+0000
1.87729,AED,BOB,2025-11-17T09:54:22+0000
297.282,INR,VND,2025-11-17T09:54:22+0000
0.00336381,VND,INR,2025-11-17T09:54:22+0000
2.40257,CNY,LSL,2025-11-17T09:54:22+0000
0.41622,LSL,CNY,2025-11-17T09:54:22+0000
187.538,DOP,UZS,2025-11-17T09:54:22+0000
0.00533227,UZS,DOP,2025-11-17T09:54:22+0000
16.7272,MXN,LKR,2025-11-17T09:54:22+0000
0.0597829,LKR,MXN,2025-11-17T09:54:22+0000
1.48113,RSD,ETB,2025-11-17T09:54:22+0000
0.675162,ETB,RSD,2025-11-17T09:54:22+0000
0.143179,KRW,GYD,2025-11-17T09:54:22+0000
6.98425,GYD,KRW,2025-11-17T09:54:22+0000
878.04,PEN,BIF,2025-11-17T09:54:22+0000
0.0011389,BIF,PEN,2025-11-17T09:54:22+0000
2.45667,CUP,PHP,2025-11-17T09:54:22+0000
0.407056,PHP,CUP,2025-11-17T09:54:22+0000
12.214,JEP,TJS,2025-11-17T09:54:22+0000
0.0818731,TJS,JEP,2025-11-17T09:54:22+0000
1.23,SBD,NOK,2025-11-17T09:54:22+0000
0.81301,NOK,SBD,2025-11-17T09:54:22+0000
0.00547799,ETB,KYD,2025-11-17T09:54:22+0000
182.549,KYD,ETB,2025-11-17T09:54:22+0000
691.358,SGD,KPW,2025-11-17T09:54:22+0000
0.00144643,KPW,SGD,2025-11-17T09:54:22+0000
80.2816,CHF,MZN,2025-11-17T09:54:22+0000
0.0124562,MZN,CHF,2025-11-17T09:54:22+0000
0.000500452,UGX,AWG,2025-11-17T09:54:22+0000
1998.2,AWG,UGX,2025-11-17T09:54:22+0000
0.0653397,KRW,CVE,2025-11-17T09:54:22+0000
15.3046,CVE,KRW,2025-11-17T09:54:22+0000
0.496278,LYD,GEL,2025-11-17T09:54:22+0000
2.015,GEL,LYD,2025-11-17T09:54:22+0000
384.176,BND,CRC,2025-11-17T09:54:22+0000
0.00260297,CRC,BND,2025-11-17T09:54:22+0000
16949.9,JOD,UZS,2025-11-17T09:54:22+0000
5.89973e-05,UZS,JOD,2025-11-17T09:54:22+0000
11.9849,GEL,THB,2025-11-17T09:54:22+0000
0.0834387,THB,GEL,2025-11-17T09:54:22+0000
13.0441,AOA,UZS,2025-11-17T09:54:22+0000
0.0766632,UZS,AOA,2025-11-17T09:54:22+0000
1122.41,SGD,KRW,2025-11-17T09:54:22+0000
0.00089094,KRW,SGD,2025-11-17T09:54:22+0000
0.377025,BSD,BHD,2025-11-17T09:54:22+0000
2.65234,BHD,BSD,2025-11-17T09:54:22+0000
10.8262,PGK,MUR,2025-11-17T09:54:22+0000
0.0923689,MUR,PGK,2025-11-17T09:54:22+0000
0.0518632,SCR,JEP,2025-11-17T09:54:22+0000
19.2815,JEP,SCR,2025-11-17T09:54:22+0000
0.377788,GHS,MYR,2025-11-17T09:54:22+0000
2.64699,MYR,GHS,2025-11-17T09:54:22+0000
6.51135,AUD,VEF,2025-11-17T09:54:22+0000
0.153578,VEF,AUD,2025-11-17T09:54:22+0000
4503.75,OMR,MWK,2025-11-17T09:54:22+0000
0.000222037,MWK,OMR,2025-11-17T09:54:22+0000
1.0,PAB,BSD,2025-11-17T09:54:22+0000
1.0,BSD,PAB,2025-11-17T09:54:22+0000
3.7758,CAD,BRL,2025-11-17T09:54:22+0000
0.264845,BRL,CAD,2025-11-17T09:54:22+0000
952.636,AUD,KRW,2025-11-17T09:54:22+0000
0.00104972,KRW,AUD,2025-11-17T09:54:22+0000
0.933516,BOB,DKK,2025-11-17T09:54:22+0000
1.07122,DKK,BOB,2025-11-17T09:54:22+0000
0.0169826,COP,MZN,2025-11-17T09:54:22+0000
58.884,MZN,COP,2025-11-17T09:54:22+0000
3.27221,UYU,DZD,2025-11-17T09:54:22+0000
0.305604,DZD,UYU,2025-11-17T09:54:22+0000
4.00836,BAM,TTD,2025-11-17T09:54:22+0000
0.249478,TTD,BAM,2025-11-17T09:54:22+0000
0.0156809,MZN,CUC,2025-11-17T09:54:22+0000
63.7717,CUC,MZN,2025-11-17T09:54:22+0000
18.0766,FKP,ZWL,2025-11-17T09:54:22+0000
0.0553202,ZWL,FKP,2025-11-17T09:54:22+0000
56.4934,NOK,SOS,2025-11-17T09:54:22+0000
0.0177012,SOS,NOK,2025-11-17T09:54:22+0000
0.0380191,INR,PEN,2025-11-17T09:54:22+0000
26.3026,PEN,INR,2025-11-17T09:54:22+0000
0.0137532,DZD,AWG,2025-11-17T09:54:22+0000
72.7106,AWG,DZD,2025-11-17T09:54:22+0000
23.9841,SRD,CLP,2025-11-17T09:54:22+0000
0.0416943,CLP,SRD,2025-11-17T09:54:22+0000
0.139291,GEL,BHD,2025-11-17T09:54:22+0000
7.17923,BHD,GEL,2025-11-17T09:54:22+0000
2.35644,JEP,AWG,2025-11-17T09:54:22+0000
0.424368,AWG,JEP,2025-11-17T09:54:22+0000
0.116085,SCR,AZN,2025-11-17T09:54:22+0000
8.61438,AZN,SCR,2025-11-17T09:54:22+0000
0.233681,GTQ,AWG,2025-11-17T09:54:22+0000
4.27933,AWG,GTQ,2025-11-17T09:54:22+0000
2.41517,DOP,JPY,2025-11-17T09:54:22+0000
0.41405,JPY,DOP,2025-11-17T09:54:22+0000
35.8487,BYN,BDT,2025-11-17T09:54:22+0000
0.027895,BDT,BYN,2025-11-17T09:54:22+0000
0.0301444,LKR,MAD,2025-11-17T09:54:22+0000
33.1736,MAD,LKR,2025-11-17T09:54:22+0000
29157.7,CHF,SLL,2025-11-17T09:54:22+0000
3.42963e-05,SLL,CHF,2025-11-17T09:54:22+0000
10.2022,THB,HUF,2025-11-17T09:54:22+0000
0.0980182,HUF,THB,2025-11-17T09:54:22+0000
23.111,JPY,UGX,2025-11-17T09:54:22+0000
0.0432695,UGX,JPY,2025-11-17T09:54:22+0000
5.7478,ZMW,DZD,2025-11-17T09:54:22+0000
0.17398,DZD,ZMW,2025-11-17T09:54:22+0000
0.0104983,GMD,GGP,2025-11-17T09:54:22+0000
95.2534,GGP,GMD,2025-11-17T09:54:22+0000
0.00100812,GNF,SVC,2025-11-17T09:54:22+0000
991.943,SVC,GNF,2025-11-17T09:54:22+0000
12.2509,SZL,GYD,2025-11-17T09:54:22+0000
0.0816266,GYD,SZL,2025-11-17T09:54:22+0000
0.00330784,KMF,CAD,2025-11-17T09:54:22+0000
302.312,CAD,KMF,2025-11-17T09:54:22+0000
1.84014,MDL,TWD,2025-11-17T09:54:22+0000
0.543436,TWD,MDL,2025-11-17T09:54:22+0000
248.085,KGS,LAK,2025-11-17T09:54:22+0000
0.00403088,LAK,KGS,2025-11-17T09:54:22+0000
0.00407056,AOA,SAR,2025-11-17T09:54:22+0000
245.667,SAR,AOA,2025-11-17T09:54:22+0000
0.245801,AUD,BHD,2025-11-17T09:54:22+0000
4.06832,BHD,AUD,2025-11-17T09:54:22+0000
11.4114,KWD,TMT,2025-11-17T09:54:22+0000
0.0876314,TMT,KWD,2025-11-17T09:54:22+0000
49.8831,HNL,IQD,2025-11-17T09:54:22+0000
0.0200469,IQD,HNL,2025-11-17T09:54:22+0000
0.0508538,AFN,PEN,2025-11-17T09:54:22+0000
19.6642,PEN,AFN,2025-11-17T09:54:22+0000
1580.33,AUD,TZS,2025-11-17T09:54:22+0000
0.000632781,TZS,AUD,2025-11-17T09:54:22+0000
0.0917804,BWP,SGD,2025-11-17T09:54:22+0000
10.8956,SGD,BWP,2025-11-17T09:54:22+0000
0.00121138,LAK,HNL,2025-11-17T09:54:22+0000
825.504,HNL,LAK,2025-11-17T09:54:22+0000
51.9312,JOD,NIO,2025-11-17T09:54:22+0000
0.0192563,NIO,JOD,2025-11-17T09:54:22+0000
14.1733,XPF,NGN,2025-11-17T09:54:22+0000
0.0705552,NGN,XPF,2025-11-17T09:54:22+0000
0.000161447,LAK,TMT,2025-11-17T09:54:22+0000
6193.97,TMT,LAK,2025-11-17T09:54:22+0000
0.0106876,ARS,ERN,2025-11-17T09:54:22+0000
93.5667,ERN,ARS,2025-11-17T09:54:22+0000
105.648,BAM,DJF,2025-11-17T09:54:22+0000
0.00946539,DJF,BAM,2025-11-17T09:54:22+0000
1.39837,MUR,DOP,2025-11-17T09:54:22+0000
0.715116,DOP,MUR,2025-11-17T09:54:22+0000
2121.77,BGN,UGX,2025-11-17T09:54:22+0000
0.000471305,UGX,BGN,2025-11-17T09:54:22+0000
0.10606,CRC,MKD,2025-11-17T09:54:22+0000
9.4286,MKD,CRC,2025-11-17T09:54:22+0000
3.68653,VEF,NIO,2025-11-17T09:54:22+0000
0.271258,NIO,VEF,2025-11-17T09:54:22+0000
0.00384498,LAK,ALL,2025-11-17T09:54:22+0000
260.079,ALL,LAK,2025-11-17T09:54:22+0000
0.00221225,NGN,ILS,2025-11-17T09:54:22+0000
452.029,ILS,NGN,2025-11-17T09:54:22+0000
0.0271436,BWP,OMR,2025-11-17T09:54:22+0000
36.8412,OMR,BWP,2025-11-17T09:54:22+0000
26869.5,EUR,SLL,2025-11-17T09:54:22+0000
3.72169e-05,SLL,EUR,2025-11-17T09:54:22+0000
12.5742,UYU,CRC,2025-11-17T09:54:22+0000
0.0795277,CRC,UYU,2025-11-17T09:54:22+0000
0.0365724,TZS,INR,2025-11-17T09:54:22+0000
27.343,INR,TZS,2025-11-17T09:54:22+0000
2.46159,BAM,MYR,2025-11-17T09:54:22+0000
0.406241,MYR,BAM,2025-11-17T09:54:22+0000
20.5694,AWG,NIO,2025-11-17T09:54:22+0000
0.0486159,NIO,AWG,2025-11-17T09:54:22+0000
1.00008,GBP,GGP,2025-11-17T09:54:22+0000
0.999924,GGP,GBP,2025-11-17T09:54:22+0000
1.07266,BWP,MVR,2025-11-17T09:54:22+0000
0.932264,MVR,BWP,2025-11-17T09:54:22+0000
1.11213,CZK,SLE,2025-11-17T09:54:22+0000
0.899173,SLE,CZK,2025-11-17T09:54:22+0000
226.342,TJS,MMK,2025-11-17T09:54:22+0000
0.0044181,MMK,TJS,2025-11-17T09:54:22+0000
0.00545566,LRD,BMD,2025-11-17T09:54:22+0000
183.296,BMD,LRD,2025-11-17T09:54:22+0000
9.42094,AOA,GNF,2025-11-17T09:54:22+0000
0.106147,GNF,AOA,2025-11-17T09:54:22+0000
6.91534,DZD,KPW,2025-11-17T09:54:22+0000
0.144606,KPW,DZD,2025-11-17T09:54:22+0000
0.0922457,MWK,JMD,2025-11-17T09:54:22+0000
10.8406,JMD,MWK,2025-11-17T09:54:22+0000
0.0536754,BWP,SHP,2025-11-17T09:54:22+0000
18.6305,SHP,BWP,2025-11-17T09:54:22+0000
0.0362417,SRD,CAD,2025-11-17T09:54:22+0000
27.5925,CAD,SRD,2025-11-17T09:54:22+0000
1.25598,WST,TMT,2025-11-17T09:54:22+0000
0.796194,TMT,WST,2025-11-17T09:54:22+0000
15820.4,GIP,UZS,2025-11-17T09:54:22+0000
6.32094e-05,UZS,GIP,2025-11-17T09:54:22+0000
0.00917895,NPR,SGD,2025-11-17T09:54:22+0000
108.945,SGD,NPR,2025-11-17T09:54:22+0000
0.0809507,CZK,BAM,2025-11-17T09:54:22+0000
12.3532,BAM,CZK,2025-11-17T09:54:22+0000
1.0,USD,CUC,2025-11-17T09:54:22+0000
1.0,CUC,USD,2025-11-17T09:54:22+0000
2.72524,XPF,PKR,2025-11-17T09:54:22+0000
0.36694,PKR,XPF,2025-11-17T09:54:22+0000
0.672263,BYN,FJD,2025-11-17T09:54:22+0000
1.48751,FJD,BYN,2025-11-17T09:54:22+0000
1.37497,SGD,ANG,2025-11-17T09:54:22+0000
0.727291,ANG,SGD,2025-11-17T09:54:22+0000
4.34437,DZD,XOF,2025-11-17T09:54:22+0000
0.230183,XOF,DZD,2025-11-17T09:54:22+0000
230.255,OMR,INR,2025-11-17T09:54:22+0000
0.00434302,INR,OMR,2025-11-17T09:54:22+0000
51.4727,GHS,XOF,2025-11-17T09:54:22+0000
0.0194278,XOF,GHS,2025-11-17T09:54:22+0000
0.0515115,LRD,SEK,2025-11-17T09:54:22+0000
19.4131,SEK,LRD,2025-11-17T09:54:22+0000
845.012,PGK,UGX,2025-11-17T09:54:22+0000
0.00118342,UGX,PGK,2025-11-17T09:54:22+0000
0.415325,INR,NIO,2025-11-17T09:54:22+0000
2.40775,NIO,INR,2025-11-17T09:54:22+0000
0.00373052,RSD,BHD,2025-11-17T09:54:22+0000
268.059,BHD,RSD,2025-11-17T09:54:22+0000
0.274714,PLN,BMD,2025-11-17T09:54:22+0000
3.64015,BMD,PLN,2025-11-17T09:54:22+0000
11.8041,PEN,MRU,2025-11-17T09:54:22+0000
0.0847166,MRU,PEN,2025-11-17T09:54:22+0000
0.0359551,AMD,ZWL,2025-11-17T09:54:22+0000
27.8125,ZWL,AMD,2025-11-17T09:54:22+0000
503.646,WST,ARS,2025-11-17T09:54:22+0000
0.00198552,ARS,WST,2025-11-17T09:54:22+0000
152.125,SAR,SOS,2025-11-17T09:54:22+0000
0.00657353,SOS,SAR,2025-11-17T09:54:22+0000
15.9395,PKR,MGA,2025-11-17T09:54:22+0000
0.0627371,MGA,PKR,2025-11-17T09:54:22+0000
155.489,AUD,YER,2025-11-17T09:54:22+0000
0.00643131,YER,AUD,2025-11-17T09:54:22+0000
0.0303596,PHP,ANG,2025-11-17T09:54:22+0000
32.9385,ANG,PHP,2025-11-17T09:54:22+0000
0.085023,CDF,LRD,2025-11-17T09:54:22+0000
11.7615,LRD,CDF,2025-11-17T09:54:22+0000
0.00947656,MRU,BHD,2025-11-17T09:54:22+0000
105.524,BHD,MRU,2025-11-17T09:54:22+0000
0.169217,NPR,CUP,2025-11-17T09:54:22+0000
5.90958,CUP,NPR,2025-11-17T09:54:22+0000
335.386,BAM,XOF,2025-11-17T09:54:22+0000
0.00298164,XOF,BAM,2025-11-17T09:54:22+0000
0.0216231,BWP,KWD,2025-11-17T09:54:22+0000
46.2469,KWD,BWP,2025-11-17T09:54:22+0000
48.9061,KWD,ERN,2025-11-17T09:54:22+0000
0.0204473,ERN,KWD,2025-11-17T09:54:22+0000
52.3749,JEP,MRU,2025-11-17T09:54:22+0000
0.0190931,MRU,JEP,2025-11-17T09:54:22+0000
0.0585566,ZAR,BMD,2025-11-17T09:54:22+0000
17.0775,BMD,ZAR,2025-11-17T09:54:22+0000
34.7053,SAR,DZD,2025-11-17T09:54:22+0000
0.028814,DZD,SAR,2025-11-17T09:54:22+0000
0.00166489,AOA,AUD,2025-11-17T09:54:22+0000
600.642,AUD,AOA,2025-11-17T09:54:22+0000
2.17543,BOB,ERN,2025-11-17T09:54:22+0000
0.45968,ERN,BOB,2025-11-17T09:54:22+0000
6.325,XCD,LSL,2025-11-17T09:54:22+0000
0.158103,LSL,XCD,2025-11-17T09:54:22+0000
0.00145023,XAF,KYD,2025-11-17T09:54:22+0000
689.546,KYD,XAF,2025-11-17T09:54:22+0000
0.00101772,UGX,PLN,2025-11-17T09:54:22+0000
982.589,PLN,UGX,2025-11-17T09:54:22+0000
7.42133,CUP,DJF,2025-11-17T09:54:22+0000
0.134747,DJF,CUP,2025-11-17T09:54:22+0000
271.771,KWD,ALL,2025-11-17T09:54:22+0000
0.00367957,ALL,KWD,2025-11-17T09:54:22+0000
167.255,GIP,ISK,2025-11-17T09:54:22+0000
0.0059789,ISK,GIP,2025-11-17T09:54:22+0000
12.1057,NOK,BDT,2025-11-17T09:54:22+0000
0.0826057,BDT,NOK,2025-11-17T09:54:22+0000
744.358,FKP,XOF,2025-11-17T09:54:22+0000
0.00134344,XOF,FKP,2025-11-17T09:54:22+0000
0.228725,NPR,THB,2025-11-17T09:54:22+0000
4.37207,THB,NPR,2025-11-17T09:54:22+0000
5.54805,SCR,RUB,2025-11-17T09:54:22+0000
0.180244,RUB,SCR,2025-11-17T09:54:22+0000
0.226578,MXN,MYR,2025-11-17T09:54:22+0000
4.41349,MYR,MXN,2025-11-17T09:54:22+0000
8.29488,CNY,PHP,2025-11-17T09:54:22+0000
0.120556,PHP,CNY,2025-11-17T09:54:22+0000
40.6376,RON,DJF,2025-11-17T09:54:22+0000
0.0246077,DJF,RON,2025-11-17T09:54:22+0000
3.29617,GMD,YER,2025-11-17T09:54:22+0000
0.303382,YER,GMD,2025-11-17T09:54:22+0000
0.000916519,KHR,AED,2025-11-17T09:54:22+0000
1091.08,AED,KHR,2025-11-17T09:54:22+0000
22.2268,SAR,ALL,2025-11-17T09:54:22+0000
0.0449908,ALL,SAR,2025-11-17T09:54:22+0000
29.9119,WST,ALL,2025-11-17T09:54:22+0000
0.0334315,ALL,WST,2025-11-17T09:54:22+0000
0.496334,JEP,BHD,2025-11-17T09:54:22+0000
2.01477,BHD,JEP,2025-11-17T09:54:22+0000
0.0267587,MNT,CVE,2025-11-17T09:54:22+0000
37.371,CVE,MNT,2025-11-17T09:54:22+0000
6.35415,QAR,SLE,2025-11-17T09:54:22+0000
0.157378,SLE,QAR,2025-11-17T09:54:22+0000
1203.25,VEF,UZS,2025-11-17T09:54:22+0000
0.00083108,UZS,VEF,2025-11-17T09:54:22+0000
0.0265285,ISK,PEN,2025-11-17T09:54:22+0000
37.6953,PEN,ISK,2025-11-17T09:54:22+0000
0.0740075,UYU,TND,2025-11-17T09:54:22+0000
13.5121,TND,UYU,2025-11-17T09:54:22+0000
15.6794,XCD,TRY,2025-11-17T09:54:22+0000
0.0637778,TRY,XCD,2025-11-17T09:54:22+0000
2.08004,SBD,ZAR,2025-11-17T09:54:22+0000
0.48076,ZAR,SBD,2025-11-17T09:54:22+0000
7.12666,TOP,MDL,2025-11-17T09:54:22+0000
0.140318,MDL,TOP,2025-11-17T09:54:22+0000
317.928,LYD,MWK,2025-11-17T09:54:22+0000
0.00314537,MWK,LYD,2025-11-17T09:54:22+0000
12.2823,HKD,CVE,2025-11-17T09:54:22+0000
0.0814176,CVE,HKD,2025-11-17T09:54:22+0000
0.0635128,COP,YER,2025-11-17T09:54:22+0000
15.7448,YER,COP,2025-11-17T09:54:22+0000
2.26113,BND,TND,2025-11-17T09:54:22+0000
0.442257,TND,BND,2025-11-17T09:54:22+0000
7048.25,USD,PYG,2025-11-17T09:54:22+0000
0.000141879,PYG,USD,2025-11-17T09:54:22+0000
5.38275,WST,ERN,2025-11-17T09:54:22+0000
0.185779,ERN,WST,2025-11-17T09:54:22+0000
0.177825,XPF,MXN,2025-11-17T09:54:22+0000
5.6235,MXN,XPF,2025-11-17T09:54:22+0000
313.996,GBP,YER,2025-11-17T09:54:22+0000
0.00318476,YER,GBP,2025-11-17T09:54:22+0000
95.2535,FKP,GMD,2025-11-17T09:54:22+0000
0.0104983,GMD,FKP,2025-11-17T09:54:22+0000
6.95309,ZWL,CVE,2025-11-17T09:54:22+0000
0.143821,CVE,ZWL,2025-11-17T09:54:22+0000
0.848398,XPF,KGS,2025-11-17T09:54:22+0000
1.17869,KGS,XPF,2025-11-17T09:54:22+0000
0.0307663,GYD,DKK,2025-11-17T09:54:22+0000
32.5031,DKK,GYD,2025-11-17T09:54:22+0000
5.98959,FJD,ZWL,2025-11-17T09:54:22+0000
0.166956,ZWL,FJD,2025-11-17T09:54:22+0000
27.6305,KES,UGX,2025-11-17T09:54:22+0000
0.0361919,UGX,KES,2025-11-17T09:54:22+0000
0.0118868,NPR,BAM,2025-11-17T09:54:22+0000
84.1272,BAM,NPR,2025-11-17T09:54:22+0000
0.0189741,KPW,ZAR,2025-11-17T09:54:22+0000
52.7036,ZAR,KPW,2025-11-17T09:54:22+0000
0.0393874,TZS,CVE,2025-11-17T09:54:22+0000
25.3888,CVE,TZS,2025-11-17T09:54:22+0000
0.00668047,ETB,CUC,2025-11-17T09:54:22+0000
149.69,CUC,ETB,2025-11-17T09:54:22+0000
1.39898,KGS,BDT,2025-11-17T09:54:22+0000
0.714806,BDT,KGS,2025-11-17T09:54:22+0000
2.82994,ZMW,DOP,2025-11-17T09:54:22+0000
0.353365,DOP,ZMW,2025-11-17T09:54:22+0000
6.47058e-05,LAK,CAD,2025-11-17T09:54:22+0000
15454.6,CAD,LAK,2025-11-17T09:54:22+0000
0.404272,VES,CVE,2025-11-17T09:54:22+0000
2.47358,CVE,VES,2025-11-17T09:54:22+0000
1.36849,DZD,DJF,2025-11-17T09:54:22+0000
0.730731,DJF,DZD,2025-11-17T09:54:22+0000
0.881234,EUR,GIP,2025-11-17T09:54:22+0000
1.13477,GIP,EUR,2025-11-17T09:54:22+0000
0.109194,MXN,BBD,2025-11-17T09:54:22+0000
9.158,BBD,MXN,2025-11-17T09:54:22+0000
0.147412,MXN,XCD,2025-11-17T09:54:22+0000
6.7837,XCD,MXN,2025-11-17T09:54:22+0000
0.272757,MVR,MYR,2025-11-17T09:54:22+0000
3.66627,MYR,MVR,2025-11-17T09:54:22+0000
0.698064,ISK,BTN,2025-11-17T09:54:22+0000
1.43253,BTN,ISK,2025-11-17T09:54:22+0000
0.953881,KGS,ALL,2025-11-17T09:54:22+0000
1.04835,ALL,KGS,2025-11-17T09:54:22+0000
0.0619273,KMF,HNL,2025-11-17T09:54:22+0000
16.148,HNL,KMF,2025-11-17T09:54:22+0000
0.0590319,MDL,BSD,2025-11-17T09:54:22+0000
16.94,BSD,MDL,2025-11-17T09:54:22+0000
